0;85.0;150.0;1.42;2.5
1;85.0;150.0;2.83;5.0
2;85.0;150.0;4.25;7.5
3;85.0;150.0;5.67;10.0
4;85.0;150.0;7.08;12.5
5;85.0;150.0;8.5;15.0
6;85.0;150.0;9.92;17.5
7;85.0;150.0;11.33;20.0
8;85.0;150.0;12.75;22.5
9;85.0;150.0;14.17;25.0
10;85.0;150.0;15.58;27.5
11;85.0;150.0;17.0;30.0
12;85.0;150.0;18.42;32.5
13;85.0;150.0;19.83;35.0
14;85.0;150.0;21.25;37.5
15;85.0;150.0;22.67;40.0
16;85.0;150.0;24.08;42.5
17;85.0;150.0;25.5;45.0
18;85.0;150.0;26.92;47.5
19;85.0;150.0;28.33;50.0
20;85.0;150.0;29.75;52.5
21;85.0;150.0;31.17;55.0
22;85.0;150.0;32.58;57.5
23;85.0;150.0;34.0;60.0
24;85.0;150.0;35.42;62.5
25;85.0;150.0;36.83;65.0
26;85.0;150.0;38.25;67.5
27;85.0;150.0;39.67;70.0
28;85.0;150.0;41.08;72.5
29;85.0;150.0;42.5;75.0
30;85.0;150.0;43.92;77.5
31;85.0;150.0;45.33;80.0
32;85.0;150.0;46.75;82.5
33;85.0;150.0;48.17;85.0
34;85.0;150.0;49.58;87.5
35;85.0;150.0;51.0;90.0
36;85.0;150.0;52.42;92.5
37;85.0;150.0;53.83;95.0
38;85.0;150.0;55.25;97.5
39;85.0;150.0;56.67;100.0
40;85.0;150.0;58.08;102.5
41;85.0;150.0;59.5;105.0
42;85.0;150.0;60.92;107.5
43;85.0;150.0;62.33;110.0
44;85.0;150.0;63.75;112.5
45;85.0;150.0;65.17;115.0
46;85.0;150.0;66.58;117.5
47;85.0;150.0;68.0;120.0
48;85.0;150.0;69.42;122.5
49;85.0;150.0;70.83;125.0
50;85.0;150.0;72.25;127.5
51;85.0;150.0;73.67;130.0
52;85.0;150.0;75.08;132.5
53;85.0;150.0;76.5;135.0
54;85.0;150.0;77.92;137.5
55;85.0;150.0;79.33;140.0
56;85.0;150.0;80.75;142.5
57;85.0;150.0;82.17;145.0
58;85.0;150.0;83.58;147.5
59;85.0;150.0;85.0;150.0
60;85.0;150.0;86.42;152.5
61;85.0;150.0;87.83;155.0
62;85.0;150.0;89.25;157.5
63;85.0;150.0;90.67;160.0
64;85.0;150.0;92.08;162.5
65;85.0;150.0;93.5;165.0
66;85.0;150.0;94.92;167.5
67;85.0;150.0;96.33;170.0
68;85.0;150.0;97.75;172.5
69;85.0;150.0;99.17;175.0
70;85.0;150.0;100.58;177.5
71;85.0;150.0;102.0;180.0
72;85.0;150.0;103.42;182.5
73;85.0;150.0;104.83;185.0
74;85.0;150.0;106.25;187.5
75;85.0;150.0;107.67;190.0
76;85.0;150.0;109.08;192.5
77;85.0;150.0;110.5;195.0
78;85.0;150.0;111.92;197.5
79;85.0;150.0;113.33;200.0
80;85.0;150.0;114.75;202.5
81;85.0;150.0;116.17;205.0
82;85.0;150.0;117.58;207.5
83;85.0;150.0;119.0;210.0
84;85.0;150.0;120.42;212.5
85;85.0;150.0;121.83;215.0
86;85.0;150.0;123.25;217.5
87;85.0;150.0;124.67;220.0
88;85.0;150.0;126.08;222.5
89;85.0;150.0;127.5;225.0
90;85.0;150.0;128.92;227.5
91;85.0;150.0;130.33;230.0
92;85.0;150.0;131.75;232.5
93;85.0;150.0;133.17;235.0
94;85.0;150.0;134.58;237.5
95;85.0;150.0;136.0;240.0
96;85.0;150.0;137.42;242.5
97;85.0;150.0;138.83;245.0
98;85.0;150.0;140.25;247.5
99;85.0;150.0;141.67;250.0
100;85.0;150.0;143.08;252.5
101;85.0;150.0;144.5;255.0
102;85.0;150.0;145.92;257.5
103;85.0;150.0;147.33;260.0
104;85.0;150.0;148.75;262.5
105;85.0;150.0;150.17;265.0
106;85.0;150.0;151.58;267.5
107;85.0;150.0;153.0;270.0
108;85.0;150.0;154.42;272.5
109;85.0;150.0;155.83;275.0
110;85.0;150.0;157.25;277.5
111;85.0;150.0;158.67;280.0
112;85.0;150.0;160.08;282.5
113;85.0;150.0;161.5;285.0
114;85.0;150.0;162.92;287.5
115;85.0;150.0;164.33;290.0
116;85.0;150.0;165.75;292.5
117;85.0;150.0;167.17;295.0
118;85.0;150.0;168.58;297.5
119;85.0;150.0;170.0;300.0
120;45.0;150.0;170.75;302.5
121;45.0;150.0;171.5;305.0
122;45.0;150.0;172.25;307.5
123;45.0;150.0;173.0;310.0
124;45.0;150.0;173.75;312.5
125;45.0;150.0;174.5;315.0
126;45.0;150.0;175.25;317.5
127;45.0;150.0;176.0;320.0
128;45.0;150.0;176.75;322.5
129;45.0;150.0;177.5;325.0
130;45.0;150.0;178.25;327.5
131;45.0;150.0;179.0;330.0
132;45.0;150.0;179.75;332.5
133;45.0;150.0;180.5;335.0
134;45.0;150.0;181.25;337.5
135;45.0;150.0;182.0;340.0
136;45.0;150.0;182.75;342.5
137;45.0;150.0;183.5;345.0
138;45.0;150.0;184.25;347.5
139;45.0;150.0;185.0;350.0
140;45.0;150.0;185.75;352.5
141;45.0;150.0;186.5;355.0
142;45.0;150.0;187.25;357.5
143;45.0;150.0;188.0;360.0
144;45.0;150.0;188.75;362.5
145;45.0;150.0;189.5;365.0
146;45.0;150.0;190.25;367.5
147;45.0;150.0;191.0;370.0
148;45.0;150.0;191.75;372.5
149;45.0;150.0;192.5;375.0
150;45.0;150.0;193.25;377.5
151;45.0;150.0;194.0;380.0
152;45.0;150.0;194.75;382.5
153;45.0;150.0;195.5;385.0
154;45.0;150.0;196.25;387.5
155;45.0;150.0;197.0;390.0
156;45.0;150.0;197.75;392.5
157;45.0;150.0;198.5;395.0
158;45.0;150.0;199.25;397.5
159;45.0;150.0;200.0;400.0
160;45.0;150.0;200.75;402.5
161;45.0;150.0;201.5;405.0
162;45.0;150.0;202.25;407.5
163;45.0;150.0;203.0;410.0
164;45.0;150.0;203.75;412.5
165;45.0;150.0;204.5;415.0
166;45.0;150.0;205.25;417.5
167;45.0;150.0;206.0;420.0
168;45.0;150.0;206.75;422.5
169;45.0;150.0;207.5;425.0
170;45.0;150.0;208.25;427.5
171;45.0;150.0;209.0;430.0
172;45.0;150.0;209.75;432.5
173;45.0;150.0;210.5;435.0
174;45.0;150.0;211.25;437.5
175;45.0;150.0;212.0;440.0
176;45.0;150.0;212.75;442.5
177;45.0;150.0;213.5;445.0
178;45.0;150.0;214.25;447.5
179;45.0;150.0;215.0;450.0
180;45.0;150.0;215.75;452.5
181;45.0;150.0;216.5;455.0
182;45.0;150.0;217.25;457.5
183;45.0;150.0;218.0;460.0
184;45.0;150.0;218.75;462.5
185;45.0;150.0;219.5;465.0
186;45.0;150.0;220.25;467.5
187;45.0;150.0;221.0;470.0
188;45.0;150.0;221.75;472.5
189;45.0;150.0;222.5;475.0
190;45.0;150.0;223.25;477.5
191;45.0;150.0;224.0;480.0
192;45.0;150.0;224.75;482.5
193;45.0;150.0;225.5;485.0
194;45.0;150.0;226.25;487.5
195;45.0;150.0;227.0;490.0
196;45.0;150.0;227.75;492.5
197;45.0;150.0;228.5;495.0
198;45.0;150.0;229.25;497.5
199;45.0;150.0;230.0;500.0
200;45.0;150.0;230.75;502.5
201;45.0;150.0;231.5;505.0
202;45.0;150.0;232.25;507.5
203;45.0;150.0;233.0;510.0
204;45.0;150.0;233.75;512.5
205;45.0;150.0;234.5;515.0
206;45.0;150.0;235.25;517.5
207;45.0;150.0;236.0;520.0
208;45.0;150.0;236.75;522.5
209;45.0;150.0;237.5;525.0
210;45.0;150.0;238.25;527.5
211;45.0;150.0;239.0;530.0
212;45.0;150.0;239.75;532.5
213;45.0;150.0;240.5;535.0
214;45.0;150.0;241.25;537.5
215;45.0;150.0;242.0;540.0
216;45.0;150.0;242.75;542.5
217;45.0;150.0;243.5;545.0
218;45.0;150.0;244.25;547.5
219;45.0;150.0;245.0;550.0
220;45.0;150.0;245.75;552.5
221;45.0;150.0;246.5;555.0
222;45.0;150.0;247.25;557.5
223;45.0;150.0;248.0;560.0
224;45.0;150.0;248.75;562.5
225;45.0;150.0;249.5;565.0
226;45.0;150.0;250.25;567.5
227;45.0;150.0;251.0;570.0
228;45.0;150.0;251.75;572.5
229;45.0;150.0;252.5;575.0
230;45.0;150.0;253.25;577.5
231;45.0;150.0;254.0;580.0
232;45.0;150.0;254.75;582.5
233;45.0;150.0;255.5;585.0
234;45.0;150.0;256.25;587.5
235;45.0;150.0;257.0;590.0
236;45.0;150.0;257.75;592.5
237;45.0;150.0;258.5;595.0
238;45.0;150.0;259.25;597.5
239;45.0;150.0;260.0;600.0
240;45.0;150.0;260.75;602.5
241;45.0;150.0;261.5;605.0
242;45.0;150.0;262.25;607.5
243;45.0;150.0;263.0;610.0
244;45.0;150.0;263.75;612.5
